09/04/2014,http://www.data.gouv.fr/fr/dataset/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,781,9,67%,2,33%,622,87,3,781,3,0.57
10/04/2014,http://www.data.gouv.fr/fr/dataset/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,1286,12,67%,2,54%,67,99,3,1286,7,0.581
11/04/2014,http://www.data.gouv.fr/fr/dataset/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,1928,6,50%,1,17%,5972,321,2,1928,1,0.609
14/04/2014,http://www.data.gouv.fr/fr/dataset/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,/permis-de-construire-pc-permis-d-amenager-pa-et-declaration-prealable-dp-sit-del2,1731,8,0%,1,38%,7,216,1,1731,3,1.554
04/04/2014,http://www.data.gouv.fr/fr/dataset/petrole-electricite-gaz-et-autres-statistiques-de-l-energie-pegase,/petrole-electricite-gaz-et-autres-statistiques-de-l-energie-pegase,51,5,100%,1,60%,0,10,1,51,3,0.46
05/04/2014,http://www.data.gouv.fr/fr/dataset/petrole-electricite-gaz-et-autres-statistiques-de-l-energie-pegase,/petrole-electricite-gaz-et-autres-statistiques-de-l-energie-pegase,21,1,0%,,100%,,21,,21,1,0.264
07/04/2014,http://www.data.gouv.fr/fr/dataset/petrole-electricite-gaz-et-autres-statistiques-de-l-energie-pegase,/petrole-electricite-gaz-et-autres-statistiques-de-l-energie-pegase,1411,5,0%,,20%,,282,,1411,1,0.444
13/04/2014,http://www.data.gouv.fr/fr/dataset/plan-departemental-des-itineraires-de-promenades-et-de-randonnees-pdipr-rdl,/plan-departemental-des-itineraires-de-promenades-et-de-randonnees-pdipr-rdl,36,2,0%,1,0%,,18,,36,,0.53
09/04/2014,http://www.data.gouv.fr/fr/dataset/plan-local-de-l-urbanisme-plu-30382811,/plan-local-de-l-urbanisme-plu-30382811,47,2,0%,2,0%,,24,,47,,0.233
12/04/2014,http://www.data.gouv.fr/fr/dataset/plan-local-de-l-urbanisme-plu-30382811,/plan-local-de-l-urbanisme-plu-30382811,29,3,0%,1,0%,,10,,29,,0.054
04/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,530,8,100%,2,38%,291,66,3,530,3,0.576
06/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,28,5,50%,1,80%,128,6,2,28,4,0.501
07/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,106,10,67%,,30%,84,11,3,106,3,0.583
08/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,18,6,67%,,43%,45,3,3,18,3,1.196
10/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,100,5,0%,,40%,351,20,2,100,2,0.698
11/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,54,9,100%,,30%,18,5,3,54,3,0.388
12/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,27,4,0%,,0%,,7,,27,,1.009
13/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,54,5,0%,,0%,,11,,54,,0.823
14/04/2014,http://www.data.gouv.fr/fr/dataset/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,/plf-2014-budget-general-bg-par-destination-mission-programme-action-titre,243,7,0%,,0%,331,35,2,243,,0.638
12/04/2014,http://www.data.gouv.fr/fr/dataset/plf2013-jaune-donnees-associations-subventionnees-571271,/plf2013-jaune-donnees-associations-subventionnees-571271,97,1,0%,1,100%,159,97,1,97,1,None
13/04/2014,http://www.data.gouv.fr/fr/dataset/plf2013-jaune-donnees-associations-subventionnees-571271,/plf2013-jaune-donnees-associations-subventionnees-571271,926,4,50%,,75%,1013,232,4,926,3,0.573
07/04/2014,http://www.data.gouv.fr/fr/dataset/plf2014-jaune-operateurs-de-l-etat-liste-des-operateurs-et-categories-576393,/plf2014-jaune-operateurs-de-l-etat-liste-des-operateurs-et-categories-576393,612,8,86%,,88%,819,77,7,612,7,0.513
08/04/2014,http://www.data.gouv.fr/fr/dataset/plf2014-jaune-operateurs-de-l-etat-liste-des-operateurs-et-categories-576393,/plf2014-jaune-operateurs-de-l-etat-liste-des-operateurs-et-categories-576393,464,4,50%,2,40%,721,93,4,464,2,0.624
09/04/2014,http://www.data.gouv.fr/fr/dataset/plf2014-jaune-operateurs-de-l-etat-liste-des-operateurs-et-categories-576393,/plf2014-jaune-operateurs-de-l-etat-liste-des-operateurs-et-categories-576393,78,9,67%,,78%,177,9,9,78,7,0.832
05/04/2014,http://www.data.gouv.fr/fr/dataset/points-d-interet-poi,/points-d-interet-poi,30,2,0%,,50%,29,15,1,30,1,0.386
04/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,3173,46,0%,6,33%,50,69,2,3173,15,1.163
05/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,2423,23,100%,1,39%,30,105,3,2423,9,0.428
06/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,1601,34,67%,4,47%,137,47,3,1601,16,1.075
07/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,3613,56,78%,4,39%,1162,63,9,3613,22,3.134
08/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,4244,80,78%,6,51%,685,52,18,4244,41,4.007
09/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,6165,66,83%,8,49%,291,92,11,6165,33,3.02
10/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,2671,47,75%,7,42%,870,56,3,2671,20,0.941
11/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,4036,55,25%,8,41%,299,70,3,4036,24,1.383
12/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,2391,22,100%,3,32%,15,109,1,2391,7,4.074
13/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,441,15,0%,,47%,1398,29,1,441,7,0.476
14/04/2014,http://www.data.gouv.fr/fr/dataset/population,/population,3703,54,50%,2,42%,1621,67,6,3703,23,4.142
06/04/2014,http://www.data.gouv.fr/fr/dataset/positions-geographiques-des-stations-du-reseau-ratp-ratp,/positions-geographiques-des-stations-du-reseau-ratp-ratp,8,2,0%,,33%,10,3,1,8,1,0.528
06/04/2014,http://www.data.gouv.fr/fr/dataset/presence-dans-la-commune-d-une-zone-franche-urbaine-zfu-30382923,/presence-dans-la-commune-d-une-zone-franche-urbaine-zfu-30382923,236,1,0%,1,0%,,236,,236,,0.254
06/04/2014,http://www.data.gouv.fr/fr/dataset/presence-dans-la-commune-d-une-zone-urbaine-sensible-zus-30382883,/presence-dans-la-commune-d-une-zone-urbaine-sensible-zus-30382883,78,1,0%,2,0%,,78,,78,,0.234
07/04/2014,http://www.data.gouv.fr/fr/dataset/presence-dans-la-commune-d-une-zone-urbaine-sensible-zus-30382883,/presence-dans-la-commune-d-une-zone-urbaine-sensible-zus-30382883,43,2,0%,3,0%,,22,,43,,0.251
04/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,1118,10,100%,1,50%,112,112,3,1118,5,1.468
05/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,48,6,0%,1,67%,,8,,48,4,0.278
06/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,42,5,67%,,80%,80,8,3,42,4,0.286
07/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,309,11,50%,4,18%,69,28,2,309,2,0.558
08/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,763,19,75%,3,37%,190,40,4,763,7,0.782
09/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,113,10,0%,2,30%,,11,,113,3,0.589
10/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,673,7,0%,1,29%,68,96,1,673,2,0.293
12/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,97,5,100%,,40%,0,19,1,97,2,0.344
13/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,21,4,0%,,75%,,5,,21,3,0.363
14/04/2014,http://www.data.gouv.fr/fr/dataset/prises-de-vue-aeriennes-de-l-ign,/prises-de-vue-aeriennes-de-l-ign,1903,13,67%,2,31%,161,146,3,1903,4,0.355
04/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,1164,13,89%,,59%,361,68,6,1164,10,6.86
05/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,71,4,100%,,50%,21,18,1,71,2,2.108
06/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,186,7,67%,1,43%,37,27,3,186,3,0.47
07/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,1084,11,40%,1,36%,2900,99,5,1084,4,3.028
08/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,147,11,100%,2,75%,59,12,6,147,9,4.13
09/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,1528,8,43%,,82%,2092,139,5,1528,9,2.934
10/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,370,10,25%,2,70%,375,37,4,370,7,0.437
11/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,326,10,100%,,62%,29,25,4,326,8,5.047
12/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,1240,7,50%,,63%,669,155,3,1240,5,3.437
14/04/2014,http://www.data.gouv.fr/fr/dataset/produits-alimentaires-ingredients-nutrition-labels,/produits-alimentaires-ingredients-nutrition-labels,563,16,50%,,38%,930,35,4,563,6,0.421
14/04/2014,http://www.data.gouv.fr/fr/dataset/programmes-des-candidats-aux-elections-municipales-2014,/programmes-des-candidats-aux-elections-municipales-2014,255,4,50%,,50%,25,64,2,255,2,0.634
14/04/2014,http://www.data.gouv.fr/fr/dataset/projets-d-aide-de-la-france-au-mali,/projets-d-aide-de-la-france-au-mali,119,4,0%,2,50%,190,30,3,119,2,0.333
04/04/2014,http://www.data.gouv.fr/fr/dataset/qualite-des-eaux-de-baignade-nd,/qualite-des-eaux-de-baignade-nd,96,2,0%,3,0%,,24,,96,,None
04/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,1921,22,60%,4,57%,1402,84,5,1921,13,32.902
05/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,355,5,0%,,20%,578,71,1,355,1,0.65
06/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,545,6,33%,1,57%,358,78,2,545,4,0.836
07/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,3593,17,57%,5,56%,1969,200,6,3593,10,1.469
08/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,406,26,80%,6,56%,814,15,5,406,15,1.162
09/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,1989,27,50%,8,48%,142,74,4,1989,13,9.04
10/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,5209,19,25%,6,43%,4604,248,6,5209,9,1.083
11/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,870,26,50%,8,41%,564,32,6,870,11,3.937
12/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,210,6,0%,1,14%,,30,,210,1,0.514
13/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,361,6,0%,,17%,70,60,1,361,1,1.143
14/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques,2074,18,60%,1,82%,3123,94,8,2074,18,1.788
04/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,276,9,44%,,44%,1641,31,9,276,4,0.628
05/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,72,3,50%,,67%,62,24,2,72,2,0.433
06/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,51,5,60%,,80%,74,10,5,51,4,0.122
09/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,15,6,80%,,100%,16,3,5,15,6,0.189
10/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,77,6,60%,,50%,124,13,5,77,3,0.356
12/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,322,5,20%,,80%,1863,64,5,322,4,0.3
13/04/2014,http://www.data.gouv.fr/fr/dataset/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,/recensement-des-licences-aupres-des-federations-sportives-agreees-par-le-ministere-en-charge--573376,23,5,80%,,80%,188,5,5,23,4,0.22
06/04/2014,http://www.data.gouv.fr/fr/dataset/recueil-des-etudes-scientifiques-sur-la-cigarette-electronique,/recueil-des-etudes-scientifiques-sur-la-cigarette-electronique,275,6,75%,2,67%,21,46,4,275,4,0.786
13/04/2014,http://www.data.gouv.fr/fr/dataset/recueil-des-etudes-scientifiques-sur-la-cigarette-electronique,/recueil-des-etudes-scientifiques-sur-la-cigarette-electronique,119,3,0%,1,0%,,40,,119,,0.218
12/04/2014,http://www.data.gouv.fr/fr/dataset/remuneration-des-dirigeants-des-entreprises-publiques,/remuneration-des-dirigeants-des-entreprises-publiques,0,4,100%,,100%,18,0,4,0,4,0.273
14/04/2014,http://www.data.gouv.fr/fr/dataset/remuneration-des-dirigeants-des-entreprises-publiques,/remuneration-des-dirigeants-des-entreprises-publiques,4500,11,71%,1,73%,3628,409,7,4500,8,0.934
05/04/2014,http://www.data.gouv.fr/fr/dataset/reseau-electrique-issu-d-openstreetmap,/reseau-electrique-issu-d-openstreetmap,135,9,100%,,33%,19,15,1,135,3,0.307
06/04/2014,http://www.data.gouv.fr/fr/dataset/reseau-electrique-issu-d-openstreetmap,/reseau-electrique-issu-d-openstreetmap,40,3,0%,,0%,,13,,40,,0.304
07/04/2014,http://www.data.gouv.fr/fr/dataset/reseau-electrique-issu-d-openstreetmap,/reseau-electrique-issu-d-openstreetmap,63,7,0%,1,43%,,9,,63,3,0.868
08/04/2014,http://www.data.gouv.fr/fr/dataset/reseau-electrique-issu-d-openstreetmap,/reseau-electrique-issu-d-openstreetmap,2128,11,0%,2,36%,5,193,1,2128,4,0.641
10/04/2014,http://www.data.gouv.fr/fr/dataset/reseau-electrique-issu-d-openstreetmap,/reseau-electrique-issu-d-openstreetmap,105,5,100%,,60%,0,21,2,105,3,0.316
14/04/2014,http://www.data.gouv.fr/fr/dataset/reseau-electrique-issu-d-openstreetmap,/reseau-electrique-issu-d-openstreetmap,661,5,0%,1,40%,,132,,661,2,0.371
07/04/2014,http://www.data.gouv.fr/fr/dataset/residences-de-tourisme-classees-en-france,/residences-de-tourisme-classees-en-france,456,10,67%,,40%,13,46,3,456,4,0.258
08/04/2014,http://www.data.gouv.fr/fr/dataset/residences-de-tourisme-classees-en-france,/residences-de-tourisme-classees-en-france,1352,7,50%,3,29%,116,193,2,1352,2,2.411
10/04/2014,http://www.data.gouv.fr/fr/dataset/residences-de-tourisme-classees-en-france,/residences-de-tourisme-classees-en-france,364,9,60%,1,56%,27,40,5,364,5,0.53
11/04/2014,http://www.data.gouv.fr/fr/dataset/residences-de-tourisme-classees-en-france,/residences-de-tourisme-classees-en-france,129,7,50%,1,29%,61,18,2,129,2,0.531
13/04/2014,http://www.data.gouv.fr/fr/dataset/residences-de-tourisme-classees-en-france,/residences-de-tourisme-classees-en-france,209,5,100%,,40%,0,42,2,209,2,0.27
14/04/2014,http://www.data.gouv.fr/fr/dataset/residences-de-tourisme-classees-en-france,/residences-de-tourisme-classees-en-france,3051,12,75%,1,36%,38,218,3,3051,5,0.588
04/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,419,11,73%,,91%,870,38,11,419,10,1.714
05/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,11,4,75%,,100%,67,3,4,11,4,0.356
06/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,2345,12,75%,2,85%,2586,180,12,2345,11,0.696
08/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,12,7,86%,,100%,78,2,7,12,7,0.344
09/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,1637,7,71%,,86%,2715,234,7,1637,6,0.235
12/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,21,5,80%,,80%,58,4,5,21,4,0.291
13/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,61,5,80%,1,100%,171,12,5,61,5,0.319
14/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-au-diplome-national-du-brevet-2012-572388,/resultats-au-diplome-national-du-brevet-2012-572388,194,7,57%,1,100%,279,28,7,194,7,0.579
06/04/2014,http://www.data.gouv.fr/fr/dataset/resultats-second-tour-elections-municipales-2014-en-live,/resultats-second-tour-elections-municipales-2014-en-live,90,2,0%,1,0%,132,45,1,90,,0.083
14/04/2014,http://www.data.gouv.fr/fr/dataset/schema-de-coherence-territoriale-scot-30382786,/schema-de-coherence-territoriale-scot-30382786,78,2,0%,1,0%,138,39,1,78,,0.329
14/04/2014,http://www.data.gouv.fr/fr/dataset/securite-routiere-et-accidentologie-a-paris-bilan-2007-551646,/securite-routiere-et-accidentologie-a-paris-bilan-2007-551646,2941,2,0%,2,50%,2025,735,2,2941,2,0.215
05/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-actualites-particuliers,/service-public-fr-actualites-particuliers,29,3,0%,1,67%,76,10,1,29,2,0.282
06/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-actualites-particuliers,/service-public-fr-actualites-particuliers,168,4,50%,,75%,219,42,4,168,3,0.24
08/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-actualites-particuliers,/service-public-fr-actualites-particuliers,89,9,100%,,67%,26,10,4,89,6,5.887
11/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-actualites-particuliers,/service-public-fr-actualites-particuliers,1226,6,0%,,17%,52,204,1,1226,1,0.322
04/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,1133,25,75%,3,36%,48,45,4,1133,9,0.657
05/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,111,8,0%,2,38%,,14,,111,3,0.588
06/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,53,7,0%,2,57%,,8,,53,4,1.018
07/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,597,32,60%,9,50%,1925,18,9,597,17,5.774
08/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,1751,30,71%,4,45%,99,56,7,1751,14,2.021
09/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,2202,42,50%,11,34%,1346,50,9,2202,15,3.812
10/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,1952,26,0%,3,23%,691,75,3,1952,6,0.543
11/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,3033,25,57%,2,41%,4060,112,6,3033,11,24.6
12/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,806,12,50%,4,50%,490,67,4,806,6,1.627
13/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,113,8,75%,1,38%,58,14,4,113,3,0.656
14/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,/service-public-fr-annuaire-de-l-administration-base-de-donnees-locales,1027,39,56%,8,45%,1461,26,15,1027,18,1.907
13/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-associations,/service-public-fr-guide-vos-droits-et-demarches-associations,678,3,0%,,33%,96,226,1,678,1,0.447
04/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,192,10,38%,,40%,475,19,8,192,4,0.344
05/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,753,9,43%,,44%,1781,84,7,753,4,0.451
06/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,96,6,75%,1,67%,152,16,4,96,4,0.743
07/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,722,19,40%,,47%,2519,38,15,722,9,0.876
08/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,612,15,60%,,73%,352,41,10,612,11,4.963
09/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,973,18,60%,,61%,2985,54,15,973,11,1.168
10/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,630,12,50%,2,50%,273,53,6,630,6,0.542
11/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,659,9,29%,2,67%,455,73,7,659,6,0.366
12/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,646,12,20%,,33%,3408,54,10,646,4,2.695
13/04/2014,http://www.data.gouv.fr/fr/dataset/service-public-fr-guide-vos-droits-et-demarches-particuliers,/service-public-fr-guide-vos-droits-et-demarches-particuliers,331,7,57%,,57%,1050,47,7,331,4,0.551
