 #############
 #/accessibilite-des-equipements-de-la-ville-de-paris-prs                                                                                                                                                                                                                                                                                                                                                         
 #/donnees-de-cadrage-sur-l-agriculture-surfaces-productions-rendements-effectifs-animaux-30378705                                                                                                                                                                                                                                                                                                                
 04/04/2014 312            0   0.00000000    


 #/donnees-de-trafic-de-grandes-villes-nd                                                                                                                                                                                                                                                                                                                                                                         
 11/04/2014 268            0   0.00000000    
 12/04/2014 74            0  0.216374263    
 13/04/2014 103            0  0.462921351    
 14/04/2014 133            0  0.690311372    


 #/dotation-aux-instituts-francais-nd                                                                                                                                                                                                                                                                                                                                                                             
 13/04/2014 5            0   0.00000000    


 #/effectifs-d-etudiants-inscrits-dans-les-etablissements-et-les-formations-de-l-enseignement-superieur                                                                                                                                                                                                                                                                                                           
 04/04/2014 1175            0   0.00000000    
 05/04/2014 102            0   7.98747092E-02
 06/04/2014 1701            1   2.14237738    
 07/04/2014 1146            0  0.833656669    
 08/04/2014 2596            0   1.54523814    
 09/04/2014 2997            0   1.54214263    
 10/04/2014 2986            0   1.41037548    
 11/04/2014 996           -1 -0.491057754    
 12/04/2014 51            0   2.96727270E-02
 13/04/2014 323            0  0.206565768    
 14/04/2014 2120            1   2.30920768    


 #/election-presidentielle-2012-resultats-572124                                                                                                                                                                                                                                                                                                                                                                  
 12/04/2014 0            0   0.00000000    


 #/election-presidentielle-2012-resultats-572126                                                                                                                                                                                                                                                                                                                                                                  
 05/04/2014 42            0   0.00000000    
 13/04/2014 1200            0  0.966183603    


 #/elections                                                                                                                                                                                                                                                                                                                                                                                                      
 04/04/2014 777            0   0.00000000    
 07/04/2014 1153            0  0.597409308    


 #/elections-europeennes-2009-resultats-571327                                                                                                                                                                                                                                                                                                                                                                    
 04/04/2014 2798            0   0.00000000    


 #/elections-municipales-2001-resultats-572156                                                                                                                                                                                                                                                                                                                                                                    
 04/04/2014 360            0   0.00000000    
 05/04/2014 103            0  0.222462207    
 06/04/2014 80            0  0.294659287    
 07/04/2014 484            1   2.41382647    
 08/04/2014 58           -1 -0.786175132    
 09/04/2014 48            0  0.211826995    
 11/04/2014 464            1   2.74326873    
 12/04/2014 58           -1 -0.754682779    
 13/04/2014 23            0  0.109654352    
 14/04/2014 1072            3   6.50836372    


 #/elections-municipales-2008-resultats-572150                                                                                                                                                                                                                                                                                                                                                                    
 04/04/2014 3168            0   0.00000000    
 05/04/2014 54            0   1.67597774E-02
 06/04/2014 737            0  0.372316241    
 07/04/2014 600            0  0.394823432    
 08/04/2014 2548            1   2.43407917    
 09/04/2014 1272            0  0.759040415    
 10/04/2014 3307            1   2.69792914    
 11/04/2014 1851            0  0.957154453    
 12/04/2014 1167            0  0.634929299    
 13/04/2014 109            0   6.62256107E-02
 14/04/2014 398            0  0.261652768    


 #/elections-municipales-2014-candidatures-listes-detaillees-dans-les-communes-de-1-000-habitants-et-pl                                                                                                                                                                                                                                                                                                           
 12/04/2014 94            0   0.00000000    


 #/elections-municipales-2014-liste-des-elus-communes-de-1-000-habitants-et-plus?__no_cache__=True                                                                                                                                                                                                                                                                                                                
 09/04/2014 400            0   0.00000000    
 12/04/2014 2016            0  0.834437072    
 13/04/2014 55           -1 -0.955483615    


 #/elections-municipales-2014-resultats-2eme-tour?__no_cache__=True                                                                                                                                                                                                                                                                                                                                               
 05/04/2014 113            0   0.00000000    


 #/enquete-emploi-en-continu                                                                                                                                                                                                                                                                                                                                                                                      
 11/04/2014 156            0   0.00000000    


 #/entrepot-d-indicateurs-et-de-donnees-sur-l-environnement-eider                                                                                                                                                                                                                                                                                                                                                 
 04/04/2014 1270            0   0.00000000    
 06/04/2014 3            0   2.35663797E-03
 07/04/2014 1025            0  0.892080069    
 08/04/2014 1358            0   1.11433268    
 09/04/2014 250           -1 -0.743983626    
 10/04/2014 580            0  0.646455646    
 11/04/2014 335            0  0.416925937    
 12/04/2014 205            0  0.285515308    
 13/04/2014 364            0  0.540259719    
 14/04/2014 47            0   7.78002590E-02


 #/entreprises-produisant-des-emissions-polluantes-nd                                                                                                                                                                                                                                                                                                                                                             
 12/04/2014 40            0   0.00000000    


 #/epargne-brute-et-nette-od71                                                                                                                                                                                                                                                                                                                                                                                    
 13/04/2014 41            0   0.00000000    


 #/equipement-en-services-de-soins-infirmiers-a-domicile-ou-ssiad                                                                                                                                                                                                                                                                                                                                                 
 06/04/2014 145            0   0.00000000    


 #/etablissements-d-enseignement-superieur-30382046                                                                                                                                                                                                                                                                                                                                                               
 04/04/2014 558            0   0.00000000    
 06/04/2014 440            0  0.440881759    
 07/04/2014 555            0  0.714745641    
 08/04/2014 206            0  0.351336002    
 09/04/2014 270            0  0.532281935    
 10/04/2014 964            1   2.61042452    
 11/04/2014 1708            0   2.17996168    
 12/04/2014 161           -2  -1.00000000    
 13/04/2014 219            0  0.344814003    


 #/etablissements-pour-personnes-agees-et-pour-adultes-handicapes                                                                                                                                                                                                                                                                                                                                                 
 12/04/2014 141            0   0.00000000    


 #/etat-civil-mtn                                                                                                                                                                                                                                                                                                                                                                                                 
 13/04/2014 207            0   0.00000000    


 #/evolution-des-depenses-de-sante                                                                                                                                                                                                                                                                                                                                                                                
 04/04/2014 64            0   0.00000000    
 05/04/2014 73            0  0.532846689    
 07/04/2014 221            0   1.23463690    


 #/evolution-des-recrutements-de-militaires-sur-12-ans-30382687                                                                                                                                                                                                                                                                                                                                                   
 05/04/2014 92            0   0.00000000    


 #/extraction-du-fichier-national-des-etablissements-sanitaires-et-sociaux-finess-par-etablissements                                                                                                                                                                                                                                                                                                              
 04/04/2014 3915            0   0.00000000    
 06/04/2014 824            0  0.173876345    
 07/04/2014 1118            0  0.381765395    
 08/04/2014 354            0  0.170986965    
 09/04/2014 1800            0  0.898764193    
 10/04/2014 1353            0  0.722447634    
 11/04/2014 1025            0  0.591972291    
 12/04/2014 221            0  0.145805851    
 13/04/2014 203            0  0.150189593    
 14/04/2014 3826            2   4.35221004    


 #/extraction-finess-des-entites-juridiques-551648                                                                                                                                                                                                                                                                                                                                                                
 07/04/2014 275            0   0.00000000    


 #/faits-constates-par-index-par-departement-et-par-annee                                                                                                                                                                                                                                                                                                                                                         
 10/04/2014 571            0   0.00000000    
 11/04/2014 526            0  0.479489505    


 #/faits-constates-zone-police-00000000                                                                                                                                                                                                                                                                                                                                                                           
 07/04/2014 569            0   0.00000000    
 13/04/2014 71            0  0.110937499    


 #/fichier-fantoir-des-voies-et-lieux-dits                                                                                                                                                                                                                                                                                                                                                                        
 04/04/2014 710            0   0.00000000    
 05/04/2014 94            0  0.116915420    
 06/04/2014 1455            1   2.28818059    
 07/04/2014 1935            0   1.38412023    
 08/04/2014 500           -1 -0.573924184    
 09/04/2014 577            0  0.547334492    
 10/04/2014 643            0  0.652350366    
 11/04/2014 255            0  0.289349973    
 12/04/2014 155            0  0.196078435    
 13/04/2014 198            0  0.273229063    
 14/04/2014 322            0  0.470485091    


 #/fonds-de-la-guerre-14-18-extrait-de-la-base-memoire-576006                                                                                                                                                                                                                                                                                                                                                     
 04/04/2014 677            0   0.00000000    
 05/04/2014 174            0  0.204465330    
 06/04/2014 450            0  0.691775560    
 07/04/2014 1031            0   1.32632935    
 08/04/2014 1052            0   1.24349880    
 09/04/2014 910            0   1.05961812    
 10/04/2014 562            0  0.694398701    
 11/04/2014 2425            1   3.33141065    
 12/04/2014 1804            0   1.58855259    
 13/04/2014 100           -1 -0.902014136    
 14/04/2014 637            0  0.648544073    


 #/francais-de-l-etranger-inscriptions-au-registre-des-francais-etablis-hors-de-france-2001-2013                                                                                                                                                                                                                                                                                                                  
 10/04/2014 457            0   0.00000000    
 14/04/2014 334            0  0.422250330    


 #/gares-ferroviaires-de-tous-types-exploitees-ou-non                                                                                                                                                                                                                                                                                                                                                             
 04/04/2014 412            0   0.00000000    
 06/04/2014 105            0  0.203094780    
 07/04/2014 296            0  0.728167295    
 11/04/2014 1932            1   3.11147547    
 14/04/2014 254           -2  -1.00000000    


 #/gaspar                                                                                                                                                                                                                                                                                                                                                                                                         
 07/04/2014 92            0   0.00000000    


 #/geofla-communes                                                                                                                                                                                                                                                                                                                                                                                                
 04/04/2014 767            0   0.00000000    
 05/04/2014 77            0   9.12322253E-02
 06/04/2014 24            0   5.52995391E-02
 07/04/2014 4437            2   4.50914192    
 08/04/2014 946           -2  -1.00000000    
 09/04/2014 137            0  0.107232310    
 10/04/2014 2870            1   2.86001301    
 11/04/2014 414           -1 -0.700372219    
 12/04/2014 927            0  0.699688673    
 13/04/2014 93            0   7.82828256E-02
 14/04/2014 2002            1   2.57712317    


 #/geofla-departements-30383060                                                                                                                                                                                                                                                                                                                                                                                   
 05/04/2014 21            0   0.00000000    
 07/04/2014 597            0  0.966019392    
 08/04/2014 44           -1 -0.867069483    
 10/04/2014 111            0  0.430789143    
 12/04/2014 1107            2   4.35531902    


 #/geolocalisation-des-bureaux-de-votes-nd                                                                                                                                                                                                                                                                                                                                                                        
 08/04/2014 437            0   0.00000000    
 10/04/2014 184            0  0.296296299    


 #/grands-itineraires-de-randonnee-en-loire-atlantique-laod                                                                                                                                                                                                                                                                                                                                                       
 09/04/2014 304            0   0.00000000    


 #/images-catalogue-des-collections-numerisees-patrimoine-numerique                                                                                                                                                                                                                                                                                                                                               
